distance_4,distance_7,4WEE(cd1(E1)),4WEE(cd2(E1)),4WEE(ca2(E1)),4Max(cd1(E1)),4Max(cd2(E1)),4Max(ca2(E1)),4Min(cd1(E1)),4Min(cd2(E1)),4Min(ca2(E1)),4Avg(cd1(E1)),4Avg(cd2(E1)),4Avg(ca2(E1)),4WEE(cd1(E2)),4WEE(cd2(E2)),4WEE(ca2(E2)),4Max(cd1(E2)),4Max(cd2(E2)),4Max(ca2(E2)),4Min(cd1(E2)),4Min(cd2(E2)),4Min(ca2(E2)),4Avg(cd1(E2)),4Avg(cd2(E2)),4Avg(ca2(E2)),4WEE(cd1(E3)),4WEE(cd2(E3)),4WEE(ca2(E3)),4Max(cd1(E3)),4Max(cd2(E3)),4Max(ca2(E3)),4Min(cd1(E3)),4Min(cd2(E3)),4Min(ca2(E3)),4Avg(cd1(E3)),4Avg(cd2(E3)),4Avg(ca2(E3)),7WEE(cd1(E1)),7WEE(cd2(E1)),7WEE(ca2(E1)),7Max(cd1(E1)),7Max(cd2(E1)),7Max(ca2(E1)),7Min(cd1(E1)),7Min(cd2(E1)),7Min(ca2(E1)),7Avg(cd1(E1)),7Avg(cd2(E1)),7Avg(ca2(E1)),7WEE(cd1(E2)),7WEE(cd2(E2)),7WEE(ca2(E2)),7Max(cd1(E2)),7Max(cd2(E2)),7Max(ca2(E2)),7Min(cd1(E2)),7Min(cd2(E2)),7Min(ca2(E2)),7Avg(cd1(E2)),7Avg(cd2(E2)),7Avg(ca2(E2)),7WEE(cd1(E3)),7WEE(cd2(E3)),7WEE(ca2(E3)),7Max(cd1(E3)),7Max(cd2(E3)),7Max(ca2(E3)),7Min(cd1(E3)),7Min(cd2(E3)),7Min(ca2(E3)),7Avg(cd1(E3)),7Avg(cd2(E3)),7Avg(ca2(E3)),type,phase
1322,18678,0.000325536,0.000877001,0.998797464,57.32620857319559,63.01598229772151,94.22913159,-27.8798551,-48.33490672,-96.3391351,0.000129861,-0.000140918,2.3823041332144075,0.000342708,0.00090897,0.9987483219251102,57.89190894448502,61.41358152,94.24155913869602,-24.81204194,-48.81231385,-96.32022417,9.92666366388307e-05,-2.56E-05,0.02857803,0.000262889,0.000739563,0.9989975470674798,52.70608732993725,85.12390829,103.44907196042202,-31.41941765,-65.33313758,-97.44818907,-3.44E-05,0.000387437,-2.286355022,0.000296738,0.000868095,0.9988351670801474,24.928229768581268,50.80211127445146,94.44291174,-57.70806411,-55.195786,-95.16602119,-6.94E-05,5.9257198682219696e-05,2.1190788455422562,0.000285551,0.000823114,0.9988913347463236,25.161939281010447,46.188909907304925,94.46486845765352,-58.04417119,-63.50171866,-95.14670975,-0.000109939,0.000234616,0.4262824242081775,0.000203954,0.000634286,0.9991617596696262,25.53336198428709,37.41073178446911,97.70943575503252,-28.06205901,-69.95088651,-92.52784867,-2.91E-05,-0.000428994,-2.639703921,L,3
1334,18666,0.000200474,0.000601568,0.9991979578859211,30.22707865323542,52.80830292410461,91.72425294004202,-19.57520389,-30.92970516,-94.30943184,1.3517292784159646e-05,-6.19E-05,2.359110606464073,0.000201311,0.000639709,0.9991589804940502,25.616066127214225,60.73221828040731,91.83923529447252,-18.19376929,-41.39227653,-94.29060492,-3.71E-05,-0.000106109,0.007602718,0.000114299,0.000405704,0.9994799977129194,21.827683302497704,66.82059820995701,97.56614626496051,-19.21858834,-50.53938142,-94.74378089,-1.38E-05,-0.00013519,-2.333043525,0.000175099,0.000603083,0.9992218184874503,18.892091624810806,46.39539539805875,93.07964384870202,-22.77980604,-63.51590174,-93.77176894,2.2062242451975668e-05,2.7183822955854434e-05,2.134987316253141,0.000164923,0.000523727,0.9993113495657239,18.149727083361416,29.906864327629854,93.22222036557852,-27.17656639,-53.08833801,-93.75258737,-3.50E-05,2.03947324669905e-05,0.4439682633178712,0.000140502,0.000382714,0.9994767835528475,18.611060638842314,41.321166261498306,94.92072122279102,-25.90304865,-42.60814444,-88.43372757,-4.00E-05,9.712235463958375e-05,-2.598433257,L,3
1413,18587,0.000189948,0.000590303,0.9992197489205688,23.62944494389665,50.349676812174515,92.06894452107952,-17.67071662,-40.0921648,-94.4107683,-7.54E-06,-0.000125264,2.3601944338608143,0.000187762,0.000631482,0.9991807560228712,23.816865072474144,50.93951211777106,92.19038542765652,-18.82852554,-41.26924949,-94.39200182,-7.56E-05,-0.000184591,0.008389562,0.000136437,0.000367327,0.9994962353189859,45.55851236823406,48.52641117651001,97.84557274,-20.70429283,-51.10796742,-94.88028289,4.7784083743632385e-05,-4.63E-05,-2.330754325,0.000178694,0.000562925,0.9992583810866169,19.816250210207187,47.374690590515506,93.50945374,-23.21868121,-44.44701163,-93.84154435,-4.42E-06,0.000168536,2.1344920478092697,0.000163622,0.000521989,0.9993143892786289,14.976865076568407,33.43843773523386,93.52900594184851,-23.59402085,-48.87772513,-93.82229622,-4.27E-05,2.672114187005746e-05,0.44324714639716867,0.000134843,0.000381662,0.9994834952287349,17.442098209823587,43.41985329751051,95.06013657893351,-22.70881096,-45.19945505,-88.99714558,1.4680158928497253e-05,5.718427543237093e-05,-2.600511271,L,3
1459,18541,0.000102457,0.000408981,0.9994885621126814,13.890126592931562,36.258546151904056,87.92658198431602,-12.21365006,-33.07213279,-93.45791105,-2.80E-05,-5.89E-05,2.3540341452097624,0.000105526,0.000412507,0.9994819673396612,16.495706509755937,45.270945740917156,87.99807476,-14.11288083,-34.98604909,-93.31902211,-3.71E-05,-4.77E-05,0.003341264,4.82844527854555e-05,0.000231475,0.9997202410027126,14.031582964387232,43.72841235586516,95.20175451684652,-14.64974135,-42.88281697,-93.64583212,3.327362545904678e-05,-0.000104098,-2.344012811,9.526540394026038e-05,0.000325483,0.9995792512518166,16.022167079747828,29.898360167809056,89.68407129243752,-12.76316346,-37.36580483,-91.27290299,1.898591187813998e-06,0.00011627,2.137896246306101,9.405849624527854e-05,0.000352395,0.9995535462050195,18.631461860111685,33.089962124307704,89.90247711,-13.67397911,-32.7185236,-91.09965767,4.588329733233479e-06,4.956977944054117e-05,0.44762760081870456,6.942093058320095e-05,0.000251186,0.9996793931830774,15.677923774548379,33.26304441,93.80595949437502,-16.87767249,-33.67438698,-86.40812715,1.1349200316741335e-05,3.6929909390275378e-06,-2.589671571,L,3
145,19855,0.0003292,0.000889587,0.998781213,26.380810962762247,36.16868263,93.20259777,-17.20775209,-32.67347829,-93.85770458,4.7547309629675615e-05,0.000206289,2.3532408845157966,0.000394148,0.000995006,0.9986108457437539,31.257373401841292,42.40799155954656,93.32775558874602,-21.93562301,-39.86544666,-93.84126321,2.5546204699423403e-05,0.000198641,0.003188591,0.000224648,0.00059019,0.9991851620255046,24.047334858245165,66.15242981,98.06182728342353,-27.35391164,-43.00005057,-93.84006401,5.85131784789412e-05,0.00020368,-2.343484573,0.00037132,0.000969789,0.9986588912617317,19.790145884030487,38.99227639251696,93.47884063,-24.09068935,-40.98257944,-93.74392269,-2.34E-05,-0.000172657,2.137224060380096,0.000277235,0.000736335,0.9989864295728316,17.17337029586533,34.99128854,93.52311697647151,-18.01625275,-32.09409675,-93.72640442,-4.63E-05,-0.000131467,0.44768435031869014,0.000288693,0.000669596,0.9990417105605593,16.421951401388167,29.97789933003304,94.85952133433402,-22.41737271,-37.90580016,-45.9152035,-1.43E-05,-2.87E-05,-2.587528155,L,3
1466,18534,0.000255122,0.000731209,0.9990136691280597,32.18737201750301,62.70484356451446,94.20993566462101,-24.98976464,-42.00475551,-96.33887588,-6.81E-06,0.00023777,2.3843724712824574,0.000271863,0.000776312,0.998951825,43.09687273001755,62.72083994750251,94.22420598,-25.4220298,-47.36389118,-96.32003466,2.1006540300875734e-06,0.000233547,0.029955149129532527,0.000241702,0.000728181,0.999030116,49.84775026272733,61.64873752517881,103.3978832,-32.31854508,-78.03221495,-97.42858846,6.545804206021079e-05,-0.000854667,-2.282625242,0.000252603,0.000752106,0.998995291,24.477052775557482,49.62575876531005,94.48840641833101,-35.53213268,-62.00846322,-95.16615352,1.73200352124375e-06,-0.000235572,2.1183083811831964,0.000248495,0.000692308,0.9990591969348778,25.10191009976703,45.48854770615496,94.51506316126651,-35.49409477,-62.76175339,-95.14677908,1.3111984375230704e-05,-0.000214374,0.4249291484501643,0.000234399,0.000601256,0.9991643456688912,28.474852852422355,64.8960628,97.70988069509201,-46.48818681,-53.75355267,-93.28343088,-8.14E-05,0.000498116,-2.642888967,L,3
1478,18522,0.000171526,0.000611191,0.9992172828251474,22.566860113294837,56.062749544441004,91.72391520131453,-15.12538516,-38.91444145,-94.30929214,-2.95E-06,-0.000193367,2.3595070208274116,0.000176473,0.000637863,0.9991856642744859,22.57387997429641,54.16493408466876,91.84530653899853,-18.55233062,-41.70187601,-94.29052167,-1.60E-05,-0.000287508,0.007755609,0.000127004,0.000403366,0.9994696294362547,38.368753837369724,54.007621984219014,97.54102658424952,-17.96112416,-53.55968933,-94.73901085,6.315431932335309e-05,-3.65E-05,-2.332051392,0.000165991,0.000567364,0.9992666448675644,20.830522533406477,46.910730122622056,93.19862366838602,-20.88238035,-44.25396589,-93.77187448,-2.63E-05,0.000172496,2.1350705051132364,0.000153566,0.00053343,0.9993130043266001,15.121034414982804,32.27607866538077,93.34684843893152,-23.36260984,-55.36381341,-93.75263528,-3.84E-05,0.000189123,0.4438252802582367,0.000127044,0.000420653,0.9994523025074242,19.96773479,42.071092357002556,94.92075825426501,-20.53700732,-51.32445122,-88.96741984,-4.79E-07,6.499135736564299e-05,-2.599395128,L,3
1557,18443,0.000177546,0.000591917,0.9992305368642813,25.002546489107477,45.65152726564336,92.06710768711403,-15.94021678,-36.19684937,-94.41074113,-4.69E-06,0.000133657,2.3606096134548737,0.000181215,0.000655424,0.9991633614451354,25.232351106376207,50.253398167624006,92.19247602128402,-19.85903192,-46.85188855,-94.39187201,-3.22E-05,3.087696385788799e-05,0.008591156,0.000115289,0.000370605,0.9995141061776328,19.01736815388581,42.78493402509416,97.81934132898252,-23.53001178,-48.7373513,-94.88954848,-1.20E-05,-0.000466877,-2.329726073,0.000168381,0.000590057,0.9992415612321534,20.741097120455137,51.78033991031251,93.51610965520302,-22.88765598,-50.37614065,-93.84154007,-7.70E-06,0.000108319,2.134560519854999,0.000153942,0.000530188,0.9993158701123191,16.475551058702163,37.890338112829006,93.53648863,-23.93374217,-45.12058014,-93.82229057,-2.36E-06,1.422809613592561e-05,0.44308081026481566,0.000121528,0.000351066,0.9995274062176496,20.47986275,40.28872296594083,95.06034037123501,-20.63676125,-43.96495969,-89.49449137,4.9417205824491346e-05,0.000305957,-2.601456209,L,3
1603,18397,0.00010118,0.000351762,0.9995470571681818,14.992579255387133,32.54140961,87.89399504653201,-12.76451603,-27.58995222,-93.4571014,1.840769877552675e-05,-0.000116449,2.3540859824307834,0.000101521,0.00033869,0.9995597886559984,16.08997187227873,35.93362980256816,87.96998402250051,-13.2384766,-25.59640832,-93.31866346,3.2283051385480433e-06,-7.53E-05,0.003309633,5.7719381958379226e-05,0.000168453,0.999773828,18.51623909522434,26.801678768381596,95.18713834,-27.52433575,-24.3033563,-93.62201877,-2.64E-05,-8.58E-05,-2.343758382,9.184524639325248e-05,0.000290834,0.9996173204255925,15.199709102041595,29.957898335661454,89.68818269412051,-14.54040905,-36.84807652,-91.27278366,2.114129046459361e-06,5.312166672542773e-05,2.1380137898780336,8.794541531298527e-05,0.000298096,0.9996139589499569,16.000973601579712,26.39930625566896,89.90866675202851,-13.42274901,-33.08420397,-91.10037633,7.780042238526951e-06,-0.000118028,0.44766360643685377,6.622176019833858e-05,0.000201922,0.9997318558500594,14.541366069563395,35.62397390535925,93.80608694513401,-16.34730796,-26.21156076,-86.92429236,3.1635448879569065e-07,4.081621987924575e-05,-2.589887375,L,3
1610,18390,0.000229556,0.000696757,0.9990736869412998,38.85598743297233,79.54883770912251,94.20696514095752,-23.93842505,-40.42035733,-96.3387266,-7.61E-05,5.325580208792892e-05,2.3862858339827584,0.00024133,0.00070773,0.9990509400143491,34.56961846545073,77.77084787378851,94.22524777270851,-24.26318578,-43.48835101,-96.31977092,-0.000152511,-0.000127341,0.031050120594191086,0.000254295,0.000649845,0.99909586,54.94719265157385,70.57905637,103.3470253,-41.60317294,-57.5164107,-97.39956487,5.057867830506569e-05,0.00013958,-2.279682411,0.000229835,0.000659721,0.9991104440953017,23.749300880081897,50.30194294513262,94.49514070440752,-30.71511552,-57.01645655,-95.16616302,7.595492957158393e-05,0.000184037,2.1177701993443114,0.000220577,0.000599592,0.9991798317392094,23.11137419330608,39.78525412,94.53106619618451,-39.78092626,-68.15903757,-95.14683459,4.949621339232384e-05,0.000158945,0.4236992176797581,0.000202533,0.000570949,0.9992265186267768,29.226172540997357,51.30547998903516,97.71009382200701,-39.08099336,-81.79426112,-93.57428816,-2.34E-05,-0.000351813,-2.645264406,L,3
1622,18378,0.000160008,0.000564918,0.9992750742449015,26.643468400260932,56.05379971240771,91.72086424,-17.90143347,-30.02181083,-94.3092122,1.9325206432920622e-05,-6.28E-05,2.3598199533529867,0.000165318,0.000568699,0.9992659831071004,23.351373586471603,50.234602904495205,91.84668044938002,-19.56020493,-46.86940204,-94.29036341,2.2139529787990983e-05,2.913421105870085e-06,0.007856327,0.000100811,0.000326584,0.9995726048826805,19.26524622798175,34.559734471307706,97.51615632,-22.05399846,-53.76987271,-94.74735449,-2.47E-05,-0.000274996,-2.331223863,0.000153092,0.000487672,0.9993592355386425,21.71223359241528,45.0816806,93.21567463349302,-22.17799352,-41.32255052,-93.77185323,-2.61E-05,7.879122877379052e-05,2.1351663044194016,0.000145212,0.00049094,0.9993638474378488,15.882472262179684,37.95165058,93.36703111,-25.1639974,-53.81982459,-93.75263285,-9.51E-06,0.000111202,0.443707788,0.000109539,0.000335539,0.9995549221983108,19.10432995318233,39.64258054,94.92093187,-20.69892256,-37.72300659,-89.43983395,2.557004078499911e-05,0.000177905,-2.600178589,L,3
