distance_4,distance_7,4WEE(cd1(E1)),4WEE(cd2(E1)),4WEE(ca2(E1)),4Max(cd1(E1)),4Max(cd2(E1)),4Max(ca2(E1)),4Min(cd1(E1)),4Min(cd2(E1)),4Min(ca2(E1)),4Avg(cd1(E1)),4Avg(cd2(E1)),4Avg(ca2(E1)),4WEE(cd1(E2)),4WEE(cd2(E2)),4WEE(ca2(E2)),4Max(cd1(E2)),4Max(cd2(E2)),4Max(ca2(E2)),4Min(cd1(E2)),4Min(cd2(E2)),4Min(ca2(E2)),4Avg(cd1(E2)),4Avg(cd2(E2)),4Avg(ca2(E2)),4WEE(cd1(E3)),4WEE(cd2(E3)),4WEE(ca2(E3)),4Max(cd1(E3)),4Max(cd2(E3)),4Max(ca2(E3)),4Min(cd1(E3)),4Min(cd2(E3)),4Min(ca2(E3)),4Avg(cd1(E3)),4Avg(cd2(E3)),4Avg(ca2(E3)),7WEE(cd1(E1)),7WEE(cd2(E1)),7WEE(ca2(E1)),7Max(cd1(E1)),7Max(cd2(E1)),7Max(ca2(E1)),7Min(cd1(E1)),7Min(cd2(E1)),7Min(ca2(E1)),7Avg(cd1(E1)),7Avg(cd2(E1)),7Avg(ca2(E1)),7WEE(cd1(E2)),7WEE(cd2(E2)),7WEE(ca2(E2)),7Max(cd1(E2)),7Max(cd2(E2)),7Max(ca2(E2)),7Min(cd1(E2)),7Min(cd2(E2)),7Min(ca2(E2)),7Avg(cd1(E2)),7Avg(cd2(E2)),7Avg(ca2(E2)),7WEE(cd1(E3)),7WEE(cd2(E3)),7WEE(ca2(E3)),7Max(cd1(E3)),7Max(cd2(E3)),7Max(ca2(E3)),7Min(cd1(E3)),7Min(cd2(E3)),7Min(ca2(E3)),7Avg(cd1(E3)),7Avg(cd2(E3)),7Avg(ca2(E3)),type,phase
8600,11400,0.000275016,0.00092307,0.9988019135522282,55.52598119087444,80.12727537110351,100.23433729726202,-38.53006001,-78.63349173,-93.58867128,8.349659020765242e-05,-0.000567893,2.322501378581235,0.000227571,0.000702967,0.9990694623269882,35.69103425183187,63.32817931167406,94.93223523,-42.52283199,-67.81618154,-96.41248262,-5.51E-05,-0.000384655,-0.025044465,0.000207686,0.000654965,0.9991373490756859,53.118828422686725,76.44911661250501,94.90478081,-37.6633808,-59.57072431,-96.42360924,1.8507765455698193e-05,-0.000261719,-2.379619354,0.000350121,0.000729093,0.9989207862164488,57.33285040180968,66.74898468509366,97.84928787981252,-56.34496895,-52.56801763,-95.52803529,4.3019885050942855e-05,0.000282034,2.1973837760193136,0.000211858,0.000606145,0.9991819972995902,40.27408484064088,48.652443914238006,95.53575785441751,-54.36344514,-77.32716704,-95.22189377,-3.40E-05,8.362221182412304e-05,0.4705993031036901,0.00021244,0.000664167,0.9991233933478273,23.40981444089752,65.22417920213411,95.51508658,-53.6186133,-76.18386185,-95.23031303,-5.95E-05,8.937928502224617e-05,-2.564255671,L,1
8650,11350,3.812847613174689e-05,0.000150274,0.9998115971131379,10.535305862301811,23.60941780183864,93.55326262,-14.70738054,-34.66348812,-85.96928455,7.532417789994115e-06,-8.63E-05,2.3555022036161355,5.6129327601997685e-05,0.000207448,0.9997364229404635,18.15890893545016,24.97223441,89.51091082002952,-19.92392602,-52.80249039,-89.91343105,-1.30E-05,-0.00011151,0.001631262,4.8493696366823205e-05,0.000186111,0.9997653950382234,17.679455121099938,24.633115448449022,89.21921858,-17.49451284,-51.71703306,-90.03477767,1.4327173476325576e-06,-5.64E-05,-2.354499122,4.324329754529025e-05,0.000174884,0.9997818727470477,12.672926998274109,24.528876355784206,91.50856433569501,-11.10596719,-32.23299247,-87.58716222,7.508290975352929e-06,-1.67E-05,2.141329043560821,3.410099817678671e-05,0.000127116,0.9998387829363173,12.308869415987484,24.349531376543002,88.67601618100102,-11.4135855,-29.08285863,-88.06184205,-1.28E-05,-3.93E-05,0.4485491186253888,3.21568446155627e-05,0.000120275,0.9998475677327332,11.938476350307985,24.203337390226203,88.46202072114852,-11.42846862,-29.75734049,-88.16732907,5.824096076221033e-06,9.172581196363544e-06,-2.586138144,L,1
8700,11300,0.000271424,0.000894907,0.9988336690727274,54.730758301115934,78.47102964159001,99.62656262,-38.71810736,-75.70630844,-93.12389327,0.000213561,-0.000321403,2.329685037683396,0.000255822,0.000724184,0.9990199944479808,38.800894156967914,62.79543679096682,94.76197567667052,-55.82997335,-49.80461692,-96.10861248,-0.000136496,-0.000421312,-0.020406503,0.000227985,0.000637815,0.9991341997276612,51.66220084264338,72.18170859627202,94.73442411,-45.36183938,-53.56346493,-96.11973399,-9.10E-05,-0.000346656,-2.375190081,0.000280224,0.000644586,0.9990751904285755,54.45586505165532,60.59342032946301,97.43013491,-48.26003263,-53.23033259,-95.32813948,6.851959319304363e-05,4.206009278388869e-05,2.187029126405088,0.000202336,0.000639471,0.9991581932734735,27.28088263597817,41.431174907197104,95.28752582366951,-53.93951681,-73.91500349,-95.01240206,-2.97E-05,0.000217694,0.46699547197318053,0.00020417,0.000658896,0.9991369342800637,24.447069016282512,61.661191967725614,95.26676944077653,-48.78422008,-72.48260736,-95.02082465,-6.66E-06,0.000394662,-2.567712657,L,1
8750,11250,0.000340761,0.000886443,0.9987727964786389,54.93781189849598,66.79349695,100.6385424572075,-49.75180732,-75.17198592,-93.52399704,0.000131965,-0.000479892,2.318774939,0.000274098,0.000793997,0.9989319052277624,44.76167862937072,82.95162993,95.04807922,-53.30542761,-59.13533243,-96.61482138,-3.85E-05,0.0002516,-0.025921774,0.000222077,0.000685137,0.999092786,26.089955098820482,82.16856408,95.02047199018001,-42.66274456,-53.0897838,-96.6258937,-9.44E-05,0.00035043,-2.380727374,0.000301783,0.000931358,0.9987668584050998,51.76998612653587,74.73396257207851,98.12903508363803,-49.83621576,-76.61874749,-95.76567954,0.000118457,0.00020194,2.1996608094147043,0.000210002,0.000614326,0.9991756719907311,35.40578645878753,54.27736883341701,95.66439084586051,-25.1338867,-70.24420712,-95.36183631,6.373445204104714e-05,7.3760784554703e-05,0.4718082469664642,0.000229851,0.000663131,0.9991070181413081,33.89678929690584,43.44974515431474,95.64356316649753,-27.73886943,-62.24250401,-95.3702984,6.680308937705066e-05,0.000155818,-2.563150855,L,1
8800,11200,0.000304755,0.000823658,0.998871587,45.540026417180016,66.63408714,99.42383531824203,-43.42943951,-70.75429878,-92.46890752,0.000147093,0.000483771,2.332291497250687,0.000217838,0.000612609,0.9991695533076514,31.824326127169332,56.37181416278636,94.70598406876402,-41.9502201,-56.99536736,-96.0072698,-9.69E-05,7.497039126486721e-05,-0.018163095,0.000216674,0.000540973,0.9992423528907346,41.52834056935453,44.536681238538655,94.67833501,-47.37825482,-47.94429469,-96.01838478,1.3130569397659234e-05,0.000232234,-2.373163032,0.000262108,0.000625813,0.9991120785893218,56.760231199258605,57.74166495874351,97.29048909504704,-40.42518515,-64.90847189,-95.28708475,-5.51E-05,-0.000898563,2.182597019490117,0.000210848,0.000541578,0.9992475732721797,26.422207540989636,40.66708763,95.19515813,-40.32905125,-41.61944115,-94.94261875,-2.10E-05,-0.000218251,0.4654540089666383,0.00022171,0.000554956,0.9992233343715904,23.97691416245592,41.97483356334256,95.17430535,-47.01120771,-44.56566264,-94.95104561,-3.65E-05,-0.000157909,-2.569194337,L,1
8850,11150,0.000363267,0.000848909,0.9987878237119447,45.743234573696185,66.31414249052665,100.23327631497102,-49.43705126,-70.63096319,-92.78575028,-6.63E-05,-0.000285553,2.324374620453709,0.000310531,0.000763788,0.9989256805953735,40.61429238020348,79.51854577,94.93497742,-46.74911417,-58.27234697,-96.4122149,-0.000123121,0.000167636,-0.022099628,0.000278494,0.000752651,0.9989688546330593,46.510861327030625,82.84574867140101,94.90727476622851,-55.40439367,-67.98604929,-96.42327926,-0.000112855,0.000154087,-2.37715221,0.000271546,0.000822632,0.9989058228239063,57.01895780551531,77.98538236842052,97.84970908,-38.45646704,-74.52858576,-95.64619072,-1.24E-06,0.000218676,2.1914325596643267,0.000240807,0.000607603,0.999151589,30.617539572964617,60.395241261956755,95.49434415,-45.05988941,-40.91506559,-95.22216171,-4.95E-05,6.375819370660392e-05,0.46888342504098923,0.000239078,0.000658989,0.999101933,23.230876067353666,69.50941123384851,95.47341053122852,-53.10410258,-47.52801704,-95.23062793,-1.13E-05,0.00017667,-2.565975411,L,1
8900,11100,4.835957418269367e-05,0.000137337,0.9998143037435702,10.021320543046592,25.913938721254752,93.55313459,-24.08192584,-20.17081784,-85.41854413,-1.32E-05,2.9067559115589315e-05,2.3554568956962516,5.7284454682128275e-05,0.00016144,0.9997812756627517,17.086498301123456,28.545083244884818,89.53551742,-19.34013436,-26.78557233,-89.91248065,-1.93E-05,8.468571685920375e-05,0.001721178,4.8692594897476746e-05,0.000150681,0.9998006263403434,16.821555214048754,23.95865383833895,89.24162924770451,-18.38676079,-26.37086491,-90.03423951,8.877008244116296e-06,9.147521705693508e-05,-2.354441668,4.078174682775052e-05,0.000142374,0.9998168446357594,12.947974902461848,33.516516926695004,91.50941246249302,-8.536638044,-16.98029995,-87.80600687,1.2992176847724595e-05,2.12125857844697e-05,2.1413518268100504,3.6312484223800644e-05,0.000126054,0.9998376338754028,12.619117428311633,20.76205032752625,88.45880736067451,-11.26173568,-24.50092696,-88.06203491,-1.22E-05,-3.53E-05,0.4485997018757448,3.3422774039698764e-05,0.000116825,0.9998497517916832,12.248807647150135,20.258291003713904,88.23588877669802,-11.27806603,-23.55797161,-88.16808751,7.415241763940455e-06,-3.32E-06,-2.586102374,L,1
8950,11050,0.000365322,0.000947443,0.998687235,49.66058277977176,72.39723074652501,99.62565888675451,-49.99073513,-65.59118747,-91.83374194,2.428394769569494e-05,0.000148577,2.331447938838433,0.000301301,0.000853452,0.9988452468586758,37.32459712789926,76.43883384,94.76487546416251,-41.08567047,-69.72713783,-96.10843154,-3.78E-05,0.000389502,-0.017281617,0.00028044,0.000777885,0.9989416748467491,47.77966296890572,82.31341687084802,94.73704993718202,-45.2088599,-65.06592923,-96.11948698,-1.87E-05,0.000411556,-2.372580696,0.000269214,0.000802783,0.9989280027256435,57.407100106426995,84.00525671169751,97.43060955676103,-47.64767882,-70.76362027,-95.42086775,-5.10E-05,0.000154465,2.1816606481027145,0.000251975,0.00069737,0.9990506545099154,25.384377934350635,68.44390999977801,95.24925172306001,-47.92845432,-58.01756216,-95.01260727,-8.44E-05,-0.000342649,0.46521920585199733,0.000252466,0.000680418,0.9990671157692853,31.059805551460016,58.49520396698655,95.22823531214851,-46.93508271,-54.0206189,-95.02107648,-6.42E-05,-0.000202024,-2.569507529,L,1
9000,11000,0.000376318,0.000957746,0.9986659355638859,48.04452408777553,73.90419836684451,100.63838794586351,-56.62736362,-77.70134967,-92.17341127,1.3088148428185059e-05,0.00024674,2.322296372942295,0.000297316,0.000853643,0.9988490406847093,44.59088953007181,80.44939268440702,95.05129660719652,-43.85112945,-85.0482693,-96.61459247,3.863284404795565e-05,-0.000143009,-0.021626629,0.000272216,0.000761375,0.9989664090152776,40.18702707094561,70.84653122963601,95.02341603231352,-50.21340918,-84.92148394,-96.62569487,-1.76E-05,9.746053543016835e-06,-2.376990788,0.000313107,0.000815547,0.9988713460633001,57.80415977645147,62.524981984034014,98.12934180235399,-55.16002231,-82.65935584,-95.88394324,3.339575840992805e-05,-9.08E-05,2.19185929,0.000259502,0.000713368,0.9990271301829694,28.85591714681725,38.48823041677565,95.62369679,-44.12189373,-74.74573093,-95.36198789,3.188058076140257e-05,-0.000365549,0.46925807586818225,0.000270474,0.000749594,0.9989799326623543,40.56628675365929,44.43420328086415,95.60261907501601,-32.66377995,-67.42701997,-95.37042594,4.3240267816210004e-05,-0.000362565,-2.565661096,L,1
900,19100,0.000250503,0.000665801,0.9990836963704286,34.64575191,58.918428713031915,104.48544385288702,-19.70884319,-72.26982989,-97.983388,7.791986212192525e-05,-0.000700741,2.416406554984111,0.000403032,0.001085154,0.998511814,28.665771344031484,59.91500032350726,94.39495151220652,-26.69453819,-44.98307807,-96.6252823,-3.02E-05,9.753832800284381e-05,0.026064224145577884,0.000394689,0.001084175,0.9985211356708139,33.168427259890066,63.56088289,94.38379785652651,-30.21143819,-49.54805247,-96.63647956,6.661008761632449e-05,0.000140852,-2.329971478,0.000365734,0.000933605,0.998700661,24.917555199305422,48.48963049561114,98.11627431885903,-42.26113339,-53.24009843,-90.76901947,-1.56E-06,0.000505146,2.094183987207012,0.000396135,0.001020268,0.998583597,23.86566024865405,44.20293543,94.56683472454952,-38.85177848,-67.3106374,-95.35557466,-9.05E-05,-0.000107378,0.4287327672663477,0.000338667,0.000868926,0.9987924063508822,24.63764665593867,44.98856207955271,94.56117912062402,-35.87892922,-64.82497366,-95.36389043,-9.25E-05,-3.69E-05,-2.606478779,L,1
9050,10950,0.000369308,0.001069689,0.998561002,48.147643842914405,62.78368433627631,99.42303842723501,-55.70506803,-70.14348155,-91.07894782,6.914350139660583e-05,-0.000294954,2.3344513650561125,0.000299496,0.000984892,0.9987156118451365,42.320202334816486,73.61887477578001,94.70916741663451,-34.24798115,-83.34355537,-96.00710155,9.837146527952374e-05,-0.0004599,-0.014781791,0.000268459,0.000923693,0.9988078481009941,42.51139662326206,82.07424005411852,94.68124613068652,-40.76869385,-75.8316695,-96.01815207,4.40806937217135e-05,-0.000363693,-2.370229786,0.00023991,0.000853074,0.9989070160224849,57.170583714413524,83.40024651,97.29101184002451,-25.37317764,-68.04710171,-95.34336187,2.491645531699933e-05,0.000736436,2.177063600008691,0.000254277,0.000788564,0.9989571589646861,26.46840626632392,64.70565689383551,95.15843932033201,-46.02216055,-50.29996069,-94.94279969,-6.08E-05,0.000474945,0.46349525584417495,0.000249304,0.000845734,0.998904962,29.01385389650964,60.93490853960911,95.13733112033802,-38.86695777,-55.83566195,-94.95127227,-3.28E-05,0.000463355,-2.571160552,L,1
9100,10900,0.000359278,0.001078657,0.9985620649134307,34.73680290600322,74.99283577045301,100.2331574663425,-52.44511774,-80.29091354,-91.27575588,-2.44E-05,-3.89E-05,2.328042448942873,0.000384253,0.000926737,0.99868901,51.337984431554375,53.081588688619505,94.93848783816702,-57.08047864,-58.37145825,-96.41199151,2.6472916224191057e-05,-0.000434738,-0.017709334,0.000311163,0.000852012,0.9988368250375961,36.13272594580596,65.11122475,94.91051331085151,-58.18597412,-50.75593773,-96.42308968,-7.31E-05,-0.000200765,-2.373193905,0.000281328,0.000871991,0.998846681,57.992093510494456,65.12039446604057,97.84995021689001,-29.34527886,-72.75366712,-95.73045803,7.215269574011736e-05,-0.000179957,2.1839318069339995,0.000262671,0.00085833,0.9988789987771347,23.194606644544617,46.86390327508336,95.45582909,-41.91693411,-63.98379871,-95.22235787,-8.98E-05,1.2542920852372426e-05,0.466234658,0.000261035,0.000925558,0.9988134062849526,25.276153602210044,46.83969585321716,95.43466181503851,-31.55021311,-67.90033432,-95.23079869,-1.59E-05,3.472121072537233e-05,-2.568557972,L,1
9150,10850,5.621258802191328e-05,0.000160735,0.9997830521266556,8.739919704,23.960688777094955,93.55309056037652,-26.7715199,-24.91804552,-84.63700595,-2.14E-05,4.337057976664425e-05,2.3553880744166507,5.592884187188975e-05,0.000218836,0.9997252350897474,14.09289446738633,17.850626628190955,89.55895764,-17.39678512,-54.58719446,-89.91255021,-2.40E-05,-0.000118319,0.001828594,4.780125784069734e-05,0.000188894,0.9997633049052324,14.09285015722539,22.998463726111453,89.26342966534301,-19.27616276,-50.20261539,-90.03363518,7.016091777458016e-06,-3.52E-05,-2.354375528,4.177245624531014e-05,0.000168356,0.9997898716951349,13.233030912961521,33.85433135760581,91.50972960453551,-11.82229345,-32.81512037,-88.01961209,1.5211939285188552e-05,-1.03E-05,2.141370365058675,3.80432908236506e-05,0.000142792,0.999819165,12.134414214067416,27.67569344875981,88.2572798,-11.12160721,-28.46377114,-88.0626125,-4.49E-06,2.6955710224182778e-06,0.44863793656648693,3.3039741884145825e-05,0.000128839,0.9998381208539799,9.917902388554296,26.10826943908325,88.03431227793601,-11.13937466,-29.0893959,-88.16835371,6.5617795385638865e-06,2.2953942830389162e-05,-2.586078916,L,1
9200,10800,0.000397302,0.00108789,0.9985148081341023,39.380409717545454,71.08205162338902,99.62545621,-48.10575493,-72.80289968,-90.20478692,4.43839808217137e-06,0.000417141,2.335011733048005,0.000351645,0.000968816,0.998679539,34.00160693494853,68.97837725831602,94.76852838353801,-33.44879504,-58.87330748,-96.10815112,-1.11E-05,-0.000146174,-0.013111194,0.000313797,0.000795228,0.9988909751743004,30.021661770656365,61.193957843963915,94.74046170065151,-39.59947552,-53.61544686,-96.11924609,-2.11E-05,-0.000126368,-2.368771298,0.000300838,0.00074576,0.9989534026972077,57.12772472955109,59.956235638356006,97.43076724934201,-43.97327884,-76.00740491,-95.45840811,3.380743046476517e-05,-0.000605502,2.1747574965894048,0.000285344,0.00083368,0.9988809760702534,31.681138707709568,45.47113387075986,95.21342393011201,-26.19786958,-62.94921875,-95.01284371,7.864184864445337e-06,7.346917653656318e-05,0.46268161221337595,0.000300157,0.000875419,0.9988244238374349,25.954139626968264,44.01750341,95.19217603,-37.51034448,-54.03800854,-95.02128666,9.51527843676914e-06,0.000309282,-2.572040368,L,1
9250,10750,0.000451942,0.00123834,0.9983097177519241,44.50473483595508,74.43156966,100.63743897689551,-56.30497739,-82.71422294,-90.34348971,-0.000215711,-4.19E-05,2.327474350084717,0.000367374,0.001062659,0.998569967,35.63964567475908,59.79432982676755,95.05506286732651,-38.49700924,-73.34202565,-96.61409593,2.1117287304390383e-05,-4.76E-05,-0.016177682,0.000313345,0.000950212,0.9987364427364165,30.102496747059817,72.90354451548652,95.02694119537252,-44.59213021,-68.90389197,-96.62514222,-3.88E-05,-7.68E-05,-2.3718658,0.000314689,0.000801393,0.9988839179937875,58.24516965556438,64.31111883853796,98.12997683996102,-45.86279549,-64.81967031,-95.94104634,8.597965748511229e-05,1.0303048839031343e-05,2.1822577470932703,0.000299787,0.000913365,0.9987868483511925,30.02892405891555,73.68953313,95.58511745191402,-26.7852289,-43.31184952,-95.36224899,7.670899249408766e-05,0.000533138,0.4657640846478361,0.000320196,0.001007386,0.9986724179375371,25.454357525564873,64.29897725336481,95.56379099983701,-26.60865452,-49.32180207,-95.37072999,3.766730902954078e-05,0.000742007,-2.569067902,L,1
9300,10700,0.000423137,0.001055539,0.9985213246593373,38.34796589458146,63.71371370312261,99.42272596,-49.917588,-72.18921714,-89.24968307,-4.64E-06,0.000473985,2.338296654413504,0.000377286,0.00095423,0.9986684832198675,33.657571905783655,58.17678912287006,94.71287110568652,-33.28164065,-59.98725216,-96.00679549,0.000121259,0.000361366,-0.010537663,0.000342131,0.000802362,0.9988555062132378,39.56488156698751,41.33407448556357,94.68471036007853,-37.81477661,-55.54254299,-96.01788717,5.8803416244107215e-05,0.000303328,-2.366296924,0.00037437,0.000705585,0.9989200446629038,56.63810831922753,42.59789653847151,97.29113689542652,-46.61805769,-58.30041517,-95.3685231,0.000119695,-0.000581831,2.169908767229793,0.000319964,0.000832932,0.9988471042074734,27.533263046835952,48.63927320428191,95.12400476476952,-40.73961467,-46.43341786,-94.94303719,-0.000115498,-0.00046262,0.46085175656762173,0.000322357,0.000835932,0.9988417106465127,25.867740866419354,50.28048954469601,95.10268556,-38.82875814,-45.11905195,-94.95148361,-9.08E-05,-0.000309419,-2.573837163,L,1
9350,10650,0.000454407,0.001128214,0.99841738,37.29118252267676,65.18247565250152,100.23226092254401,-55.66438356,-81.54486085,-89.27391817,-4.83E-05,0.000294941,2.3336406826782405,0.000434766,0.001053028,0.9985122057262572,41.91327146405797,54.95918963246251,94.94234109919452,-58.25511436,-57.74167914,-96.41149272,-1.72E-05,0.000460553,-0.012320803,0.000375748,0.000905914,0.9987183379380365,29.733353127089458,68.23205251816206,94.91409429888901,-58.21474253,-66.83933314,-96.42253544,-7.54E-06,0.000187389,-2.368121954,0.000382543,0.000738675,0.9988787818034155,57.821447264525744,65.31806053,97.85053581,-47.85726609,-49.68845246,-95.75576548,8.452456476684023e-05,-0.000291271,2.1745297319393906,0.000321243,0.00087215,0.9988066065424983,31.65809251122358,59.053200215082256,95.41932619163401,-20.70802832,-38.20306854,-95.22251666,-7.73E-05,-0.0002498,0.46276905838896976,0.000339265,0.000940709,0.9987200263834449,32.65421946267616,71.59882329832301,95.39791369,-30.99484111,-43.91208615,-95.23100141,-5.88E-05,6.809518989286585e-06,-2.572029022,L,1
9400,10600,4.985353106115275e-05,0.000189298,0.9997608484842627,7.307975058874335,18.955651865049454,93.55299988647303,-17.38063844,-33.63389131,-83.66953739,-5.32E-06,-3.54E-05,2.355388384222808,5.621680715608747e-05,0.000188413,0.9997553702231221,8.690341382073719,35.556066720560004,89.58431559931952,-17.28842757,-23.713515,-89.91190009,-3.31E-05,0.000114623,0.00195576,4.791866917586959e-05,0.000176441,0.9997756398994675,8.690297053525255,32.66171860587518,89.28699775407101,-20.15969968,-27.70658553,-90.03339507,4.3876249729807546e-06,0.000121884,-2.354280854,4.4560938546497004e-05,0.000145767,0.9998096723139994,13.521295716567362,30.259114711505404,91.51021297753601,-14.55346455,-18.07331834,-88.22615159,9.442042146393692e-06,2.0270003538300827e-06,2.1413112452874294,3.788127484386504e-05,0.000137439,0.9998246796950049,9.619937567492263,20.97479596,88.07429136169202,-10.98132103,-26.64722891,-88.06238823,-9.25E-06,-5.71E-05,0.44866450323515844,3.3349119667768494e-05,0.000124776,0.9998418745074596,9.597582124242978,20.808504033694454,87.88885403374451,-11.00018085,-23.95164666,-88.16870278,2.6761615891911434e-07,-1.18E-05,-2.586080532,L,1
9450,10550,0.000407621,0.00116067,0.9984317097444027,30.018110302130303,59.23455955012071,99.62484996773152,-48.9316459,-76.114415,-88.30508704,-2.15E-05,-0.000258145,2.340849499658584,0.000414665,0.001150896,0.998434439,44.843740689886715,62.31645752824986,94.77252918473201,-31.52947037,-79.38478919,-96.10776596,8.080870503538901e-05,0.000159911,-0.008249325,0.000333108,0.001117057,0.9985498346963104,29.200835549644335,70.27386051,94.74419491,-38.07702891,-83.93164949,-96.11880365,8.436350367126381e-06,0.000344952,-2.364092125,0.000363114,0.000855192,0.9987816943996638,56.80968655548757,61.73346114,97.43128209099302,-39.55318746,-71.11188351,-95.49229765,0.000143437,0.00042998,2.1664081387252123,0.000344523,0.0009818,0.9986736768765324,33.06355475010729,53.51837131434071,95.17956505841902,-23.89819358,-70.22462755,-95.01287906,-1.51E-05,-0.000288566,0.45932430960649656,0.000333162,0.001067769,0.9985990694350373,28.22500856889768,65.32054532,95.15811532489451,-23.87800908,-71.45265866,-95.02136713,-1.63E-05,-0.000354414,-2.57540025,L,1
9500,10500,0.000460797,0.001131067,0.9984081362657593,30.70267789,63.48103259833576,100.63713790185852,-48.572399,-62.32992443,-88.60064589,-2.03E-05,-8.52E-05,2.3368661181407475,0.000439914,0.001277501,0.9982825845766998,56.33669028121162,74.63022167791101,95.05954648679452,-32.17218412,-82.60228703,-96.61401409,3.786155343824723e-05,-6.56E-05,-0.010122904,0.000365359,0.001039683,0.9985949581019302,40.51163107247398,68.83876425,95.03115764719502,-40.94082832,-74.74456412,-96.6250994,-1.93E-06,-9.80E-05,-2.365996728,0.000431807,0.000850183,0.9987180109163178,58.09855108322298,69.56859964041651,98.12998497210953,-48.91116195,-42.20258082,-95.95921166,0.000141141,0.000324719,2.170913997519553,0.000348758,0.001077586,0.9985736556870146,28.953965112642567,53.575258498555655,95.54874853726953,-25.49055434,-71.91808028,-95.36240665,5.607342285620924e-05,-0.00021731,0.46136667583999125,0.000384247,0.001091341,0.9985244125632645,42.12181710110453,51.32237549975826,95.52720577942651,-26.91768227,-63.59851128,-95.37086421,7.92034599651326e-05,-0.000148646,-2.573507365,L,1
950,19050,0.000224482,0.000507114,0.999268404,57.52380511404766,43.54817913,102.68095483239502,-17.74514112,-34.5653143,-97.17124794,4.6533416089315424e-05,-0.000396712,2.4037066591446785,0.000362471,0.001088384,0.9985491448686812,46.24971961816575,74.47397296,94.09562801,-24.76321748,-46.9734702,-96.01605287,4.2171105999409825e-05,0.000377518,0.020371375,0.000377072,0.001037027,0.998585901,55.99563999350991,68.74146789930802,94.08448552985601,-26.15235714,-48.05200745,-96.02729618,7.791223664059478e-05,0.000451832,-2.33559683,0.000319779,0.000872374,0.9988078472885072,24.407746878665527,47.573373835893904,97.27976203674851,-45.00347265,-54.30471514,-90.22683123,-4.73E-06,0.000348307,2.104700399642402,0.000359567,0.00092087,0.9987195636037981,23.10772966363585,36.49823701727386,94.27064205,-56.87485619,-66.21570816,-94.93726404,-8.86E-05,-0.00042215,0.4334091531483248,0.000324754,0.000810632,0.9988646142789132,25.496615767653655,37.65875519654406,94.26325106,-57.0848793,-64.32347739,-94.94554519,-7.78E-05,-0.000319702,-2.601639829,L,1
9550,10450,0.00047333,0.001266021,0.9982606492331185,29.968584395300738,54.37945358952891,99.42226515152751,-50.95222497,-71.2083225,-87.69443281,-9.37E-05,-0.000336684,2.345137866324483,0.000428288,0.00111162,0.9984600911609218,50.19946505379279,52.02608004533301,94.71710476577752,-33.75054078,-62.0321277,-96.0064876,7.693146837129692e-05,-0.000476434,-0.005843014,0.000366419,0.000987436,0.9986461450073929,32.58090446,61.17234088366376,94.68867922720501,-45.62783749,-53.4240762,-96.01751889,2.7740616603161696e-05,-0.000175885,-2.3617542,0.00034869,0.000967778,0.9986835312050772,49.88910750521683,67.91605832944202,97.29160559351551,-22.69224534,-72.71926796,-95.46264667,0.00016579,0.000390224,2.1618416322196863,0.000321893,0.000986301,0.998691806,22.228531361725793,61.00120799146701,95.09157022,-22.00226969,-55.52024649,-94.9430252,-8.43E-05,0.0004404,0.4573908755073582,0.00033243,0.001039078,0.9986284923916603,22.552158290626828,54.37029121083566,95.07006469501451,-23.49923294,-51.12880056,-94.95151748,-8.29E-05,0.000379243,-2.577311154,L,1
9600,10400,0.000477315,0.001247056,0.9982756293096583,30.928829161106293,57.97909876,100.23199335230801,-50.15936071,-60.34942931,-87.84473433,-6.94E-05,-0.000113737,2.343543149,0.000503016,0.001194043,0.9983029411695272,56.20805422245135,43.14091859,94.94697130359101,-58.29248143,-67.57977482,-96.41146759,6.200779619431494e-05,-0.000529735,-0.006564768,0.000420717,0.001009671,0.9985696115111373,44.81912522344571,35.38929166366961,94.91849400697151,-57.17212797,-58.57637373,-96.42254516,5.031594933560885e-05,-0.000266047,-2.362452408,0.000389354,0.000982407,0.9986282389082191,57.022715619537465,66.96341034880385,97.85063376240501,-21.09872992,-40.5898828,-95.83177837,9.634782266892459e-05,0.000786268,2.164018245646846,0.00036065,0.001098492,0.9985408574604193,22.879821750995877,56.18800685244001,95.38491464482601,-22.48213254,-55.0669229,-95.22271922,-7.51E-05,0.000364551,0.45834984492238023,0.000371193,0.00116154,0.9984672676129641,23.069390292126283,52.61586080674101,95.36333231394302,-23.61598903,-46.5837001,-95.23118096,-3.39E-05,0.000292989,-2.576405781,L,1
