phase,distance_node_4,distance_node_7,Time_4_1,Time_4_2,Time_4_3,Time_7_1,Time_7_2,Time_7_3
2,3450,16550,0.010010475,0.010010475,0.010010475,0.0100502,0.0100502,0.0100502
2,3475,16525,0.01001055,0.01001055,0.01001055,0.01005015,0.010050125,0.01005015
2,3500,16500,0.010010625,0.010010625,0.010010625,0.01005005,0.010050025,0.01005005
2,350,19650,0.010001075,0.010001075,0.010001075,0.0100596,0.0100596,0.0100596
2,3525,16475,0.0100107,0.0100107,0.0100107,0.010049975,0.010049975,0.010049975
2,3550,16450,0.010010775,0.010010775,0.010010775,0.0100499,0.0100499,0.0100499
2,3575,16425,0.01001085,0.01001085,0.01001085,0.010049825,0.010049825,0.010049825
2,3600,16400,0.010010925,0.010010925,0.010010925,0.01004975,0.010049725,0.01004975
2,3625,16375,0.010011,0.010011,0.010011,0.010049675,0.010049675,0.010049675
2,3650,16350,0.010011075,0.010011075,0.010011075,0.0100496,0.0100496,0.0100496
2,3675,16325,0.010011175,0.01001115,0.010011175,0.010049525,0.010049525,0.010049525
2,3700,16300,0.010011225,0.010011225,0.010011225,0.010049425,0.010049425,0.010049425
2,3725,16275,0.010011325,0.0100113,0.010011325,0.010049375,0.01004935,0.010049375
2,3750,16250,0.0100114,0.0100114,0.0100114,0.0100493,0.010049275,0.0100493
2,375,19625,0.01000115,0.01000115,0.01000115,0.01005955,0.010059525,0.01005955
2,3775,16225,0.010011475,0.010011475,0.010011475,0.010049225,0.010049225,0.010049225
2,3800,16200,0.01001155,0.01001155,0.01001155,0.010049125,0.010049125,0.010049125
2,3825,16175,0.010011625,0.010011625,0.010011625,0.010049075,0.01004905,0.010049075
2,3850,16150,0.0100117,0.0100117,0.0100117,0.010049,0.010048975,0.010049
2,3875,16125,0.010011775,0.010011775,0.010011775,0.010048925,0.010048925,0.010048925
2,3900,16100,0.01001185,0.01001185,0.01001185,0.010048825,0.010048825,0.010048825
2,3925,16075,0.010011925,0.010011925,0.010011925,0.010048775,0.01004875,0.010048775
2,3950,16050,0.010012,0.010012,0.010012,0.0100487,0.010048675,0.0100487
2,3975,16025,0.010012075,0.010012075,0.010012075,0.010048625,0.010048625,0.010048625
2,4000,16000,0.01001215,0.01001215,0.01001215,0.010048525,0.010048525,0.010048525
2,400,19600,0.010001225,0.010001225,0.010001225,0.01005945,0.01005945,0.01005945
2,4025,15975,0.010012225,0.010012225,0.010012225,0.010048475,0.01004845,0.010048475
2,4050,15950,0.0100123,0.0100123,0.0100123,0.010048375,0.010048375,0.010048375
2,4075,15925,0.010012375,0.010012375,0.010012375,0.010048325,0.0100483,0.010048325
2,4100,15900,0.01001245,0.01001245,0.01001245,0.010048225,0.010048225,0.010048225
2,4125,15875,0.010012525,0.010012525,0.010012525,0.01004815,0.01004815,0.01004815
2,4150,15850,0.0100126,0.0100126,0.0100126,0.010048075,0.010048075,0.010048075
2,4175,15825,0.010012675,0.010012675,0.010012675,0.010048025,0.010048,0.010048025
2,4200,15800,0.01001275,0.01001275,0.01001275,0.010047925,0.0100479,0.010047925
2,4225,15775,0.010012825,0.010012825,0.010012825,0.01004785,0.01004785,0.01004785
2,4250,15750,0.0100129,0.0100129,0.0100129,0.010047775,0.010047775,0.010047775
2,425,19575,0.0100013,0.0100013,0.0100013,0.010059375,0.010059375,0.010059375
2,4275,15725,0.010012975,0.010012975,0.010012975,0.010047725,0.0100477,0.010047725
2,4300,15700,0.01001305,0.01001305,0.01001305,0.010047625,0.0100476,0.010047625
2,4325,15675,0.010013125,0.010013125,0.010013125,0.01004755,0.01004755,0.01004755
2,4350,15650,0.0100132,0.0100132,0.0100132,0.010047475,0.010047475,0.010047475
2,4375,15625,0.0100133,0.010013275,0.0100133,0.0100474,0.0100474,0.0100474
2,4400,15600,0.01001335,0.01001335,0.01001335,0.010047325,0.0100473,0.010047325
2,4425,15575,0.010013425,0.010013425,0.010013425,0.01004725,0.01004725,0.01004725
2,4450,15550,0.010013525,0.0100135,0.010013525,0.010047175,0.01004715,0.010047175
2,4475,15525,0.0100136,0.0100136,0.0100136,0.0100471,0.0100471,0.0100471
2,4500,15500,0.010013675,0.01001365,0.010013675,0.010047,0.010047,0.010047
2,450,19550,0.010001375,0.010001375,0.010001375,0.0100593,0.0100593,0.0100593
2,4525,15475,0.01001375,0.01001375,0.01001375,0.01004695,0.010046925,0.01004695
2,4550,15450,0.010013825,0.010013825,0.010013825,0.010046875,0.01004685,0.010046875
2,4575,15425,0.0100139,0.0100139,0.0100139,0.0100468,0.0100468,0.0100468
2,4600,15400,0.010013975,0.010013975,0.010013975,0.0100467,0.0100467,0.0100467
2,4625,15375,0.01001405,0.01001405,0.01001405,0.01004665,0.010046625,0.01004665
2,4650,15350,0.010014125,0.010014125,0.010014125,0.010046575,0.01004655,0.010046575
2,4675,15325,0.0100142,0.0100142,0.0100142,0.0100465,0.0100465,0.0100465
2,4700,15300,0.010014275,0.010014275,0.010014275,0.0100464,0.0100464,0.0100464
2,4725,15275,0.01001435,0.01001435,0.01001435,0.01004635,0.010046325,0.01004635
2,4750,15250,0.010014425,0.010014425,0.010014425,0.010046275,0.01004625,0.010046275
2,475,19525,0.01000145,0.01000145,0.01000145,0.01005925,0.010059225,0.01005925
2,4775,15225,0.0100145,0.0100145,0.0100145,0.0100462,0.010046175,0.0100462
2,4800,15200,0.010014575,0.010014575,0.010014575,0.0100461,0.0100461,0.0100461
2,4825,15175,0.01001465,0.01001465,0.01001465,0.010046025,0.010046025,0.010046025
2,4850,15150,0.010014725,0.010014725,0.010014725,0.01004595,0.01004595,0.01004595
2,4875,15125,0.0100148,0.0100148,0.0100148,0.0100459,0.010045875,0.0100459
2,4900,15100,0.010014875,0.010014875,0.010014875,0.0100458,0.0100458,0.0100458
2,4925,15075,0.01001495,0.01001495,0.01001495,0.010045725,0.010045725,0.010045725
2,4950,15050,0.010015025,0.010015025,0.010015025,0.01004565,0.01004565,0.01004565
2,4975,15025,0.0100151,0.0100151,0.0100151,0.0100456,0.010045575,0.0100456
2,5000,15000,0.010015175,0.010015175,0.010015175,0.0100455,0.010045475,0.0100455
2,500,19500,0.010001525,0.010001525,0.010001525,0.01005915,0.010059125,0.01005915
2,5025,14975,0.01001525,0.01001525,0.01001525,0.010045425,0.010045425,0.010045425
2,5050,14950,0.010015325,0.010015325,0.010015325,0.01004535,0.01004535,0.01004535
2,5075,14925,0.0100154,0.0100154,0.0100154,0.010045275,0.010045275,0.010045275
2,50,19950,0.010000175,0.010000175,0.010000175,0.010060525,0.0100605,0.010060525
2,5100,14900,0.010015475,0.010015475,0.010015475,0.0100452,0.010045175,0.0100452
2,5125,14875,0.01001555,0.01001555,0.01001555,0.010045125,0.010045125,0.010045125
2,5150,14850,0.010015625,0.010015625,0.010015625,0.01004505,0.01004505,0.01004505
2,5175,14825,0.010015725,0.0100157,0.010015725,0.010044975,0.010044975,0.010044975
2,5200,14800,0.010015775,0.010015775,0.010015775,0.010044875,0.010044875,0.010044875
2,5225,14775,0.010015875,0.01001585,0.010015875,0.010044825,0.0100448,0.010044825
2,5250,14750,0.01001595,0.01001595,0.01001595,0.01004475,0.010044725,0.01004475
2,525,19475,0.0100016,0.0100016,0.0100016,0.010059075,0.010059075,0.010059075
2,5275,14725,0.010016025,0.010016025,0.010016025,0.010044675,0.010044675,0.010044675
2,5300,14700,0.0100161,0.0100161,0.0100161,0.010044575,0.010044575,0.010044575
2,5325,14675,0.010016175,0.010016175,0.010016175,0.010044525,0.0100445,0.010044525
2,5350,14650,0.01001625,0.01001625,0.01001625,0.01004445,0.010044425,0.01004445
2,5375,14625,0.010016325,0.010016325,0.010016325,0.010044375,0.010044375,0.010044375
2,5400,14600,0.0100164,0.0100164,0.0100164,0.010044275,0.010044275,0.010044275
2,5425,14575,0.010016475,0.010016475,0.010016475,0.010044225,0.0100442,0.010044225
2,5450,14550,0.01001655,0.01001655,0.01001655,0.01004415,0.010044125,0.01004415
2,5475,14525,0.010016625,0.010016625,0.010016625,0.010044075,0.010044075,0.010044075
2,5500,14500,0.0100167,0.0100167,0.0100167,0.010043975,0.010043975,0.010043975
2,550,19450,0.010001675,0.010001675,0.010001675,0.010059,0.010059,0.010059
2,5525,14475,0.010016775,0.010016775,0.010016775,0.010043925,0.0100439,0.010043925
2,5550,14450,0.01001685,0.01001685,0.01001685,0.010043825,0.010043825,0.010043825
2,5575,14425,0.010016925,0.010016925,0.010016925,0.010043775,0.01004375,0.010043775
2,5600,14400,0.010017,0.010017,0.010017,0.010043675,0.010043675,0.010043675
2,5625,14375,0.010017075,0.010017075,0.010017075,0.0100436,0.0100436,0.0100436
2,5650,14350,0.01001715,0.01001715,0.01001715,0.010043525,0.010043525,0.010043525
2,5675,14325,0.010017225,0.010017225,0.010017225,0.010043475,0.01004345,0.010043475
2,5700,14300,0.0100173,0.0100173,0.0100173,0.010043375,0.01004335,0.010043375
2,5725,14275,0.010017375,0.010017375,0.010017375,0.0100433,0.0100433,0.0100433
2,5750,14250,0.01001745,0.01001745,0.01001745,0.010043225,0.010043225,0.010043225
2,575,19425,0.010001775,0.01000175,0.010001775,0.010058925,0.010058925,0.010058925
2,5775,14225,0.010017525,0.010017525,0.010017525,0.010043175,0.01004315,0.010043175
2,5800,14200,0.0100176,0.0100176,0.0100176,0.010043075,0.01004305,0.010043075
2,5825,14175,0.010017675,0.010017675,0.010017675,0.010043,0.010043,0.010043
2,5850,14150,0.01001775,0.01001775,0.01001775,0.010042925,0.010042925,0.010042925
2,5875,14125,0.01001785,0.010017825,0.01001785,0.01004285,0.01004285,0.01004285
2,5900,14100,0.0100179,0.0100179,0.0100179,0.010042775,0.01004275,0.010042775
2,5925,14075,0.010017975,0.010017975,0.010017975,0.0100427,0.0100427,0.0100427
2,5950,14050,0.010018075,0.01001805,0.010018075,0.010042625,0.0100426,0.010042625
2,5975,14025,0.01001815,0.01001815,0.01001815,0.01004255,0.01004255,0.01004255
2,6000,14000,0.010018225,0.0100182,0.010018225,0.01004245,0.01004245,0.01004245
2,600,19400,0.010001825,0.010001825,0.010001825,0.01005885,0.010058825,0.01005885
2,6025,13975,0.0100183,0.0100183,0.0100183,0.0100424,0.010042375,0.0100424
2,6050,13950,0.010018375,0.010018375,0.010018375,0.010042325,0.0100423,0.010042325
2,6075,13925,0.01001845,0.01001845,0.01001845,0.01004225,0.01004225,0.01004225
2,6100,13900,0.010018525,0.010018525,0.010018525,0.01004215,0.01004215,0.01004215
2,6125,13875,0.0100186,0.0100186,0.0100186,0.0100421,0.010042075,0.0100421
2,6150,13850,0.010018675,0.010018675,0.010018675,0.010042025,0.010042,0.010042025
2,6175,13825,0.01001875,0.01001875,0.01001875,0.01004195,0.01004195,0.01004195
2,6200,13800,0.010018825,0.010018825,0.010018825,0.01004185,0.01004185,0.01004185
2,6225,13775,0.0100189,0.0100189,0.0100189,0.0100418,0.010041775,0.0100418
2,6250,13750,0.010018975,0.010018975,0.010018975,0.010041725,0.0100417,0.010041725
2,625,19375,0.0100019,0.0100019,0.0100019,0.010058775,0.010058775,0.010058775
2,6275,13725,0.01001905,0.01001905,0.01001905,0.01004165,0.01004165,0.01004165
2,6300,13700,0.010019125,0.010019125,0.010019125,0.01004155,0.01004155,0.01004155
2,6325,13675,0.0100192,0.0100192,0.0100192,0.010041475,0.010041475,0.010041475
2,6350,13650,0.010019275,0.010019275,0.010019275,0.0100414,0.0100414,0.0100414
2,6375,13625,0.01001935,0.01001935,0.01001935,0.01004135,0.010041325,0.01004135
2,6400,13600,0.010019425,0.010019425,0.010019425,0.01004125,0.01004125,0.01004125
2,6425,13575,0.0100195,0.0100195,0.0100195,0.010041175,0.010041175,0.010041175
2,6450,13550,0.010019575,0.010019575,0.010019575,0.0100411,0.0100411,0.0100411
2,6475,13525,0.01001965,0.01001965,0.01001965,0.01004105,0.010041025,0.01004105
2,6500,13500,0.010019725,0.010019725,0.010019725,0.01004095,0.010040925,0.01004095
2,650,19350,0.010001975,0.010001975,0.010001975,0.0100587,0.0100587,0.0100587
2,6525,13475,0.0100198,0.0100198,0.0100198,0.010040875,0.010040875,0.010040875
2,6550,13450,0.010019875,0.010019875,0.010019875,0.0100408,0.0100408,0.0100408
2,6575,13425,0.01001995,0.01001995,0.01001995,0.01004075,0.010040725,0.01004075
2,6600,13400,0.010020025,0.010020025,0.010020025,0.01004065,0.010040625,0.01004065
2,6625,13375,0.0100201,0.0100201,0.0100201,0.010040575,0.010040575,0.010040575
2,6650,13350,0.010020175,0.010020175,0.010020175,0.0100405,0.0100405,0.0100405
2,6675,13325,0.010020275,0.01002025,0.010020275,0.010040425,0.010040425,0.010040425
2,6700,13300,0.010020325,0.010020325,0.010020325,0.010040325,0.010040325,0.010040325
2,6725,13275,0.010020425,0.0100204,0.010020425,0.010040275,0.01004025,0.010040275
2,6750,13250,0.0100205,0.010020475,0.0100205,0.0100402,0.010040175,0.0100402
2,675,19325,0.010002075,0.010002075,0.010002075,0.010058625,0.010058625,0.010058625
2,6775,13225,0.010020575,0.010020575,0.010020575,0.010040125,0.010040125,0.010040125
2,6800,13200,0.01002065,0.01002065,0.01002065,0.010040025,0.010040025,0.010040025
2,6825,13175,0.010020725,0.010020725,0.010020725,0.010039975,0.01003995,0.010039975
2,6850,13150,0.0100208,0.0100208,0.0100208,0.0100399,0.010039875,0.0100399
2,6875,13125,0.010020875,0.010020875,0.010020875,0.010039825,0.010039825,0.010039825
2,6900,13100,0.01002095,0.01002095,0.01002095,0.010039725,0.010039725,0.010039725
2,6925,13075,0.010021025,0.010021025,0.010021025,0.010039675,0.01003965,0.010039675
2,6950,13050,0.0100211,0.0100211,0.0100211,0.0100396,0.010039575,0.0100396
2,6975,13025,0.010021175,0.010021175,0.010021175,0.010039525,0.010039525,0.010039525
2,7000,13000,0.01002125,0.01002125,0.01002125,0.010039425,0.010039425,0.010039425
2,700,19300,0.010002125,0.010002125,0.010002125,0.010058525,0.010058525,0.010058525
2,7025,12975,0.010021325,0.010021325,0.010021325,0.010039375,0.01003935,0.010039375
2,7050,12950,0.0100214,0.0100214,0.0100214,0.010039275,0.010039275,0.010039275
2,7075,12925,0.010021475,0.010021475,0.010021475,0.010039225,0.0100392,0.010039225
2,7100,12900,0.01002155,0.01002155,0.01002155,0.010039125,0.010039125,0.010039125
2,7125,12875,0.010021625,0.010021625,0.010021625,0.01003905,0.01003905,0.01003905
2,7150,12850,0.0100217,0.0100217,0.0100217,0.010038975,0.010038975,0.010038975
2,7175,12825,0.010021775,0.010021775,0.010021775,0.010038925,0.0100389,0.010038925
2,7200,12800,0.01002185,0.01002185,0.01002185,0.010038825,0.010038825,0.010038825
2,7225,12775,0.010021925,0.010021925,0.010021925,0.01003875,0.01003875,0.01003875
2,7250,12750,0.010022,0.010022,0.010022,0.010038675,0.010038675,0.010038675
2,725,19275,0.010002225,0.010002225,0.010002225,0.010058475,0.01005845,0.010058475
2,7275,12725,0.010022075,0.010022075,0.010022075,0.010038625,0.0100386,0.010038625
2,7300,12700,0.01002215,0.01002215,0.01002215,0.010038525,0.0100385,0.010038525
2,7325,12675,0.010022225,0.010022225,0.010022225,0.01003845,0.01003845,0.01003845
2,7350,12650,0.0100223,0.0100223,0.0100223,0.010038375,0.010038375,0.010038375
2,7375,12625,0.0100224,0.010022375,0.0100224,0.0100383,0.0100383,0.0100383
2,7400,12600,0.01002245,0.01002245,0.01002245,0.010038225,0.0100382,0.010038225
2,7425,12575,0.010022525,0.010022525,0.010022525,0.01003815,0.01003815,0.01003815
2,7450,12550,0.0100226,0.0100226,0.0100226,0.010038075,0.010038075,0.010038075
2,7475,12525,0.0100227,0.0100227,0.0100227,0.010038,0.010038,0.010038
2,7500,12500,0.01002275,0.01002275,0.01002275,0.0100379,0.0100379,0.0100379
2,750,19250,0.0100023,0.0100023,0.0100023,0.0100584,0.010058375,0.0100584
2,7525,12475,0.01002285,0.01002285,0.01002285,0.01003785,0.010037825,0.01003785
2,7550,12450,0.010022925,0.010022925,0.010022925,0.010037775,0.01003775,0.010037775
2,7575,12425,0.010023,0.010023,0.010023,0.0100377,0.0100377,0.0100377
2,75,19925,0.01000025,0.01000025,0.01000025,0.01006045,0.01006045,0.01006045
2,7600,12400,0.010023075,0.010023075,0.010023075,0.0100376,0.0100376,0.0100376
2,7625,12375,0.01002315,0.01002315,0.01002315,0.01003755,0.010037525,0.01003755
2,7650,12350,0.010023225,0.010023225,0.010023225,0.010037475,0.01003745,0.010037475
2,7675,12325,0.0100233,0.0100233,0.0100233,0.0100374,0.0100374,0.0100374
2,7700,12300,0.010023375,0.010023375,0.010023375,0.0100373,0.0100373,0.0100373
2,7725,12275,0.01002345,0.01002345,0.01002345,0.01003725,0.010037225,0.01003725
2,7750,12250,0.010023525,0.010023525,0.010023525,0.010037175,0.01003715,0.010037175
2,775,19225,0.010002375,0.010002375,0.010002375,0.010058325,0.010058325,0.010058325
2,7775,12225,0.0100236,0.0100236,0.0100236,0.0100371,0.0100371,0.0100371
2,7800,12200,0.010023675,0.010023675,0.010023675,0.010037,0.010037,0.010037
2,7825,12175,0.01002375,0.01002375,0.01002375,0.010036925,0.010036925,0.010036925
2,7850,12150,0.010023825,0.010023825,0.010023825,0.01003685,0.01003685,0.01003685
2,7875,12125,0.0100239,0.0100239,0.0100239,0.0100368,0.010036775,0.0100368
2,7900,12100,0.010023975,0.010023975,0.010023975,0.0100367,0.0100367,0.0100367
2,7925,12075,0.01002405,0.01002405,0.01002405,0.010036625,0.010036625,0.010036625
2,7950,12050,0.010024125,0.010024125,0.010024125,0.01003655,0.01003655,0.01003655
2,7975,12025,0.0100242,0.0100242,0.0100242,0.0100365,0.010036475,0.0100365
2,8000,12000,0.010024275,0.010024275,0.010024275,0.0100364,0.010036375,0.0100364
2,800,19200,0.01000245,0.01000245,0.01000245,0.010058225,0.010058225,0.010058225
2,8025,11975,0.01002435,0.01002435,0.01002435,0.010036325,0.010036325,0.010036325
2,8050,11950,0.010024425,0.010024425,0.010024425,0.01003625,0.01003625,0.01003625
2,8075,11925,0.0100245,0.0100245,0.0100245,0.0100362,0.010036175,0.0100362
2,8100,11900,0.010024575,0.010024575,0.010024575,0.0100361,0.010036075,0.0100361
